Day,MSE_mu,Accuracy
Day 0,0.022529981785060802,0.9
Day 1,0.016972784962395772,0.7
Day 2,0.01448371214101673,0.72
Day 3,0.008804588817331614,0.88
Day 4,0.011915234859707231,0.76
Day 5,0.011356854666280378,0.86
Day 6,0.007283684663605723,0.9
Day 7,0.007263776976836259,0.84
Day 8,0.006955287326808193,0.88
Day 9,0.008268543692889431,0.72
Day 10,0.006542046456284192,0.7
Day 11,0.009629393401767992,0.8
Day 12,0.007152673343119688,0.84
Day 13,0.006944994267019436,0.82
Day 14,0.005598573482707688,0.8
Day 15,0.007043717741277934,0.88
Day 16,0.006638569818905846,0.86
Day 17,0.0071598600413224625,0.8
Day 18,0.005839159164705319,0.84
Day 19,0.0058441323314683295,0.7
