Day,MSE_mu,Accuracy
Day 0,0.01577392847061168,0.78
Day 1,0.0108918500010453,0.8
Day 2,0.007705401754356853,0.8
Day 3,0.008968300632262907,0.84
Day 4,0.013687309314616888,0.68
Day 5,0.010473272801682329,0.94
Day 6,0.00778803973122804,0.82
Day 7,0.00821960541275587,0.84
Day 8,0.007424705316495795,0.88
Day 9,0.006973310340704835,0.86
Day 10,0.007206020310027736,0.82
Day 11,0.007523992297770418,0.82
Day 12,0.0056986627505715695,0.82
Day 13,0.01006501327976606,0.86
Day 14,0.006971301629467624,0.78
Day 15,0.006983526793147815,0.8
Day 16,0.006914728520780871,0.88
Day 17,0.006382554630986342,0.9
Day 18,0.0044657474517654444,0.9
Day 19,0.006181734872077487,0.84
