Day,MSE_mu,Accuracy
Day 0,0.02111489574696535,0.84
Day 1,0.017102848207216644,0.7
Day 2,0.010012551295911887,0.72
Day 3,0.010252106021779695,0.72
Day 4,0.012075322668670035,0.84
Day 5,0.008506515099196076,0.86
Day 6,0.009232786244527188,0.7
Day 7,0.006675088765735856,0.86
Day 8,0.006244728309676677,0.84
Day 9,0.006642844568159929,0.74
Day 10,0.005780233210543416,0.88
Day 11,0.007840973818320041,0.76
Day 12,0.006866941913790326,0.84
Day 13,0.004967351644602488,0.82
Day 14,0.005922105560638923,0.84
Day 15,0.004674224695700718,0.88
Day 16,0.006982720401489748,0.74
Day 17,0.0050242642051261275,0.74
Day 18,0.0063142987135076135,0.72
Day 19,0.004386259099206485,0.8
