Day,MSE_mu,Accuracy
Day 0,0.028557345802886845,0.78
Day 1,0.019280927936989923,0.52
Day 2,0.014826446701358692,0.72
Day 3,0.021679476173410914,0.68
Day 4,0.01830101695559262,0.78
Day 5,0.00946775522487649,0.8
Day 6,0.014772351132977446,0.78
Day 7,0.011101126765586816,0.74
Day 8,0.014182494836654293,0.8
Day 9,0.010589550886019164,0.82
Day 10,0.012279619854760943,0.76
Day 11,0.010378372784435373,0.76
Day 12,0.012617109936263285,0.7
Day 13,0.014126682850037323,0.72
Day 14,0.009517133844840688,0.88
Day 15,0.01024791996157358,0.76
Day 16,0.009692247040324502,0.78
Day 17,0.007769042310299274,0.82
Day 18,0.007799708804683827,0.84
Day 19,0.012200422221478689,0.64
