Day,MSE_mu,Accuracy
Day 0,0.015734155819614258,0.84
Day 1,0.011409469472501078,0.8
Day 2,0.008816348292166369,0.78
Day 3,0.00947805421031357,0.74
Day 4,0.00789606101241387,0.86
Day 5,0.006902302515378712,0.96
Day 6,0.007166557443356573,0.78
Day 7,0.006805166908271313,0.92
Day 8,0.0048297759289479955,0.84
Day 9,0.005893207885877543,0.86
Day 10,0.005083086872770015,0.88
Day 11,0.004491655877716801,0.88
Day 12,0.004529001321008992,0.86
Day 13,0.0047764378626810496,0.84
Day 14,0.004300231745686971,0.86
Day 15,0.004799741319888878,0.88
Day 16,0.0037356566047697082,0.84
Day 17,0.0025594763542573806,0.82
Day 18,0.002110175093126126,0.86
Day 19,0.0026984589936665886,0.8
