Day,MSE_mu,Accuracy
Day 0,0.027149566098660628,0.78
Day 1,0.01931341228506015,0.82
Day 2,0.017604807216316302,0.64
Day 3,0.013715141166597184,0.86
Day 4,0.01253876606775707,0.86
Day 5,0.007975177844105117,0.82
Day 6,0.009043464062015918,0.72
Day 7,0.009552677489102681,0.84
Day 8,0.006443839366381273,0.88
Day 9,0.005875047560310923,0.74
Day 10,0.0038154821760611204,0.92
Day 11,0.008120984526623439,0.88
Day 12,0.006278798311856966,0.94
Day 13,0.005927673509533207,0.86
Day 14,0.0045643162314952905,0.9
Day 15,0.005190597163452379,0.8
Day 16,0.006229160035210953,0.86
Day 17,0.0050866315720987185,0.9
Day 18,0.0039864351391942525,0.82
Day 19,0.0035210644579417158,0.84
