Day,MSE_mu,Accuracy
Day 0,0.019878707545125118,0.86
Day 1,0.020005485642804643,0.64
Day 2,0.012700414400429887,0.84
Day 3,0.0155526979668893,0.84
Day 4,0.010563382215948408,0.92
Day 5,0.011474752291251217,0.7
Day 6,0.008784796887946294,0.86
Day 7,0.00898493306461235,0.9
Day 8,0.008586678220072185,0.82
Day 9,0.007389881992823834,0.88
Day 10,0.0064683493237949535,0.9
Day 11,0.008415020511221913,0.88
Day 12,0.0072351610885802616,0.88
Day 13,0.0036633799147336534,0.86
Day 14,0.006024510040898717,0.84
Day 15,0.0063210332757881954,0.92
Day 16,0.006497218378442043,0.88
Day 17,0.00713576272263606,0.86
Day 18,0.0060321734996369196,0.9
Day 19,0.00466217382869238,0.8
