Day,MSE_mu,Accuracy
Day 0,0.02430210128394001,0.8
Day 1,0.013357771137130705,0.82
Day 2,0.010311706081864772,0.92
Day 3,0.00829490898834187,0.86
Day 4,0.009261346798747669,0.86
Day 5,0.007311280284287052,0.84
Day 6,0.008252825648375744,0.94
Day 7,0.0074386199348921355,0.8
Day 8,0.007779595426014388,0.84
Day 9,0.005837769297793512,0.88
Day 10,0.005599559940214296,0.8
Day 11,0.004783410353317263,0.9
Day 12,0.003708401033744564,0.88
Day 13,0.006157030297594237,0.8
Day 14,0.005134679703921799,0.82
Day 15,0.005158574678608598,0.72
Day 16,0.00453520160547249,0.86
Day 17,0.004515617462251665,0.78
Day 18,0.005442247744512431,0.82
Day 19,0.004958716379040141,0.88
