Day,MSE_mu,Accuracy
Day 0,0.024199788395722236,0.74
Day 1,0.01788386155559707,0.68
Day 2,0.013436946594736598,0.8
Day 3,0.010759090067362346,0.82
Day 4,0.00924570074791208,0.84
Day 5,0.01075103385390187,0.8
Day 6,0.01072690812849454,0.86
Day 7,0.0104093124620151,0.64
Day 8,0.009341834394953879,0.8
Day 9,0.006594603443712909,0.72
Day 10,0.007470945023636492,0.86
Day 11,0.009416845905905729,0.7
Day 12,0.006072340834621803,0.82
Day 13,0.007520312560710918,0.72
Day 14,0.00886226758127701,0.74
Day 15,0.006804436178327277,0.82
Day 16,0.00779226539356556,0.76
Day 17,0.0049931962956918565,0.88
Day 18,0.006460030539811232,0.82
Day 19,0.006054908172411944,0.72
