Day,MSE_mu,Accuracy
Day 0,0.041405724969132834,0.58
Day 1,0.02806714963750899,0.58
Day 2,0.013024118135973114,0.8
Day 3,0.02263371763085637,0.64
Day 4,0.015302905692288007,0.84
Day 5,0.0103129500761286,0.88
Day 6,0.011018887381174786,0.86
Day 7,0.010865681990884616,0.7
Day 8,0.015000299155906628,0.78
Day 9,0.011842601002733738,0.62
Day 10,0.009844202493477524,0.78
Day 11,0.011115835549472038,0.82
Day 12,0.011172327281411683,0.78
Day 13,0.010194833808814755,0.8
Day 14,0.00928227331827382,0.86
Day 15,0.008649624016384324,0.82
Day 16,0.009334751412303048,0.78
Day 17,0.00743162704775929,0.86
Day 18,0.00820182772321145,0.86
Day 19,0.010543108176864427,0.7
