Day,MSE_mu,Accuracy
Day 0,0.03940992532827513,0.66
Day 1,0.022055519705250298,0.82
Day 2,0.01575878087137223,0.76
Day 3,0.016351183456228578,0.74
Day 4,0.01699689052282406,0.64
Day 5,0.011797948056501402,0.78
Day 6,0.013707232454494369,0.76
Day 7,0.013692211640918559,0.74
Day 8,0.015357423269666123,0.72
Day 9,0.007292952685884674,0.74
Day 10,0.015209073899299768,0.7
Day 11,0.010143049999478994,0.72
Day 12,0.010351081674502214,0.76
Day 13,0.011772345560095373,0.76
Day 14,0.0077245936765663655,0.78
Day 15,0.010319764483310031,0.78
Day 16,0.011142828701058833,0.72
Day 17,0.009875197452019134,0.76
Day 18,0.011562967042698918,0.84
Day 19,0.006409093764915451,0.8
