Day,MSE_mu,Accuracy
Day 0,0.022302106098406726,0.88
Day 1,0.018096371979192484,0.8
Day 2,0.014856936060832215,0.82
Day 3,0.01129404553368009,0.68
Day 4,0.008859319743678262,0.86
Day 5,0.01148055181089847,0.74
Day 6,0.007415898861001361,0.8
Day 7,0.00696379592151998,0.82
Day 8,0.01131922835860657,0.7
Day 9,0.006461818588579146,0.9
Day 10,0.006346870045820424,0.78
Day 11,0.0054240428132787495,0.84
Day 12,0.005972212920002656,0.76
Day 13,0.005415499016496885,0.78
Day 14,0.00590894188076682,0.94
Day 15,0.004009899960434874,0.9
Day 16,0.0032447843439995495,0.9
Day 17,0.003912527857653482,0.86
Day 18,0.00485275373726545,0.8
Day 19,0.0034948986902066147,0.78
