Day,MSE_mu,Accuracy
Day 0,0.023802817993673606,0.9
Day 1,0.022756083918727566,0.66
Day 2,0.013145524726224624,0.8
Day 3,0.012323659701139824,0.76
Day 4,0.012336746423349894,0.76
Day 5,0.01133062854808094,0.82
Day 6,0.008635805601269477,0.86
Day 7,0.008967008658402885,0.8
Day 8,0.007672710762534007,0.78
Day 9,0.008511604366236429,0.82
Day 10,0.00583502540310247,0.74
Day 11,0.0057407666492069655,0.84
Day 12,0.005533119321249895,0.76
Day 13,0.005330159376293195,0.88
Day 14,0.005462009002191949,0.76
Day 15,0.005696551764117307,0.88
Day 16,0.005761446111698231,0.8
Day 17,0.005080500290842618,0.86
Day 18,0.0053216747543911175,0.86
Day 19,0.00546109659044696,0.76
