Day,MSE_mu,Accuracy
Day 0,0.016919479799079814,0.78
Day 1,0.014259063891411804,0.7
Day 2,0.009280676195695578,0.94
Day 3,0.008549124970279225,0.82
Day 4,0.0069415376439099985,0.78
Day 5,0.007280779169749683,0.84
Day 6,0.008408847622163604,0.78
Day 7,0.00753185779009895,0.94
Day 8,0.005640818617069559,0.78
Day 9,0.00573176095566716,0.84
Day 10,0.005042185854791589,0.82
Day 11,0.006672130839512246,0.74
Day 12,0.004607690092056626,0.78
Day 13,0.005433716968156592,0.8
Day 14,0.006030318222467565,0.66
Day 15,0.006983577567044076,0.88
Day 16,0.0053113293517506,0.84
Day 17,0.003201697391198092,0.92
Day 18,0.006193399476138262,0.78
Day 19,0.005107366225617751,0.86
