Day,MSE_mu,Accuracy
Day 0,0.017770378511752772,0.86
Day 1,0.011721786247665424,0.84
Day 2,0.007300387479425356,0.8
Day 3,0.011541145450717305,0.86
Day 4,0.008967808911122697,0.86
Day 5,0.008537726783623361,0.9
Day 6,0.00878117368716585,0.88
Day 7,0.007483444719869059,0.72
Day 8,0.0061508714317113754,0.92
Day 9,0.006100677919936034,0.8
Day 10,0.00577448016874626,0.84
Day 11,0.005737132830014762,0.82
Day 12,0.006775448327206003,0.86
Day 13,0.007175267260738946,0.8
Day 14,0.005239935182667462,0.88
Day 15,0.004226043891021566,0.96
Day 16,0.003618438864259248,0.86
Day 17,0.004986038086465241,0.94
Day 18,0.005145697775824418,0.76
Day 19,0.004947977586179769,0.8
