Day,MSE_mu,Accuracy
Day 0,0.02608875800831262,0.74
Day 1,0.016614584655224217,0.8
Day 2,0.017418184921809098,0.74
Day 3,0.011039241900598084,0.74
Day 4,0.009996510288023713,0.92
Day 5,0.01563503355885404,0.8
Day 6,0.006674666151816811,0.88
Day 7,0.010232741229193381,0.88
Day 8,0.009211756734693126,0.88
Day 9,0.009626850495033718,0.8
Day 10,0.007209626777890238,0.78
Day 11,0.005250614733284114,0.82
Day 12,0.009098884806901446,0.68
Day 13,0.0073970174963192995,0.94
Day 14,0.005355759654076383,1.0
Day 15,0.005457305776055602,0.88
Day 16,0.006178380288101057,0.88
Day 17,0.005526637293754153,0.86
Day 18,0.003309426279136493,0.88
Day 19,0.004609027002282698,0.86
