Day,MSE_mu,Accuracy
Day 0,0.026647834760603138,0.62
Day 1,0.01753544568217835,0.72
Day 2,0.017727400466127183,0.68
Day 3,0.01085790512812873,0.94
Day 4,0.011817676573579971,0.78
Day 5,0.007998825112848284,0.9
Day 6,0.00810054691906421,0.84
Day 7,0.009214618822603923,0.82
Day 8,0.007503512905773145,0.78
Day 9,0.005504529676085759,0.84
Day 10,0.005802868248635129,0.9
Day 11,0.00440720006665248,0.92
Day 12,0.00615996818372364,0.82
Day 13,0.005213375901662589,0.84
Day 14,0.00501714650383566,0.96
Day 15,0.004497127572139004,0.8
Day 16,0.004167031098475519,0.82
Day 17,0.004398705763193282,0.86
Day 18,0.004176249267861881,0.82
Day 19,0.004028009733666248,0.88
