Day,MSE_mu,Accuracy
Day 0,0.021528607806339816,0.84
Day 1,0.01119173997451687,0.9
Day 2,0.009913211851478579,0.86
Day 3,0.005473190233714164,0.82
Day 4,0.010387380195031737,0.86
Day 5,0.007336127056018793,0.84
Day 6,0.007152344780098536,0.86
Day 7,0.00848635671067035,0.78
Day 8,0.0060272386181488054,0.9
Day 9,0.006768476855418963,0.86
Day 10,0.0057323639642687186,0.88
Day 11,0.006926505916706865,0.86
Day 12,0.005001594087840421,0.9
Day 13,0.0036382874615987853,0.8
Day 14,0.006084121818191581,0.82
Day 15,0.004919872330086763,0.82
Day 16,0.0038706958537073986,0.84
Day 17,0.0030837902552653764,0.88
Day 18,0.0041786032234873635,0.72
Day 19,0.00363947534568076,0.88
