Day,MSE_mu,Accuracy
Day 0,0.02441347890806568,0.78
Day 1,0.011946889193774039,0.68
Day 2,0.010328275389403766,0.9
Day 3,0.013737471745308432,0.7
Day 4,0.010208990483214015,0.86
Day 5,0.0077870003154259385,0.72
Day 6,0.014115450257167568,0.82
Day 7,0.009034978437009324,0.88
Day 8,0.009167119928149134,0.9
Day 9,0.008872202868217533,0.82
Day 10,0.006112649804728887,0.84
Day 11,0.007363540046064332,0.54
Day 12,0.007167588842968842,0.78
Day 13,0.006502389779080147,0.96
Day 14,0.005611120249272981,0.82
Day 15,0.007968965232979583,0.74
Day 16,0.008403640100662715,0.62
Day 17,0.004546228163715838,0.82
Day 18,0.004686309090432947,0.86
Day 19,0.006923651632562299,0.68
