Day,MSE_mu,Accuracy
Day 0,0.011061702943351284,0.88
Day 1,0.012688352922965333,0.76
Day 2,0.01162939169382446,0.74
Day 3,0.007260502155922847,0.8
Day 4,0.008840105324970142,0.72
Day 5,0.0070838305466756155,0.82
Day 6,0.00769947186483497,0.82
Day 7,0.008673087195294206,0.82
Day 8,0.014345367898235976,0.66
Day 9,0.007345231962674524,0.86
Day 10,0.008371449392643409,0.78
Day 11,0.008385478984312786,0.8
Day 12,0.007677071101355483,0.66
Day 13,0.007570787305722779,0.78
Day 14,0.006076956700629859,0.8
Day 15,0.007357364845122472,0.8
Day 16,0.00864949804025404,0.72
Day 17,0.005185190605260024,0.84
Day 18,0.005423235045757787,0.9
Day 19,0.006443564840652772,0.76
