Day,MSE_mu,Accuracy
Day 0,0.023917261429384735,0.84
Day 1,0.01093535201851451,0.9
Day 2,0.015343568026813673,0.7
Day 3,0.014726175426687183,0.7
Day 4,0.009703920678463542,0.74
Day 5,0.010385564823090814,0.7
Day 6,0.010687802418722187,0.78
Day 7,0.007738631180384459,0.84
Day 8,0.010751579338090567,0.88
Day 9,0.010781915955815947,0.64
Day 10,0.011930089844814907,0.78
Day 11,0.007395264461048842,0.86
Day 12,0.006746171736183051,0.9
Day 13,0.008220944441318727,0.8
Day 14,0.004624265039602575,0.88
Day 15,0.009793844171154817,0.72
Day 16,0.006035336881946716,0.84
Day 17,0.007747107001999074,0.8
Day 18,0.008908775800040234,0.72
Day 19,0.0058650090688793476,0.8
