Day,MSE_mu,Accuracy
Day 0,0.021231827431589287,0.74
Day 1,0.012714508443177003,0.74
Day 2,0.012651233919348135,0.74
Day 3,0.014471725536948157,0.72
Day 4,0.015254580870760625,0.74
Day 5,0.014366743599202265,0.76
Day 6,0.011279601055492704,0.84
Day 7,0.009187058146152102,0.84
Day 8,0.011400348721931594,0.78
Day 9,0.008423397277689744,0.8
Day 10,0.008310193092971251,0.74
Day 11,0.007852804129206118,0.86
Day 12,0.009586570015250238,0.76
Day 13,0.007068215075389116,0.78
Day 14,0.009366439962989163,0.86
Day 15,0.008359397421256642,0.74
Day 16,0.00856967037341313,0.74
Day 17,0.006115793999312467,0.78
Day 18,0.005495440904209189,0.68
Day 19,0.005032118425898507,0.84
