Day,MSE_mu,Accuracy
Day 0,0.02428918175004488,0.74
Day 1,0.014429272687127145,0.8
Day 2,0.01345511658947704,0.7
Day 3,0.008417273980953835,0.9
Day 4,0.00961996936444039,0.8
Day 5,0.009021679084038645,0.76
Day 6,0.01136385454319624,0.72
Day 7,0.010349739268488454,0.84
Day 8,0.00928219589423551,0.78
Day 9,0.006510370409518829,0.82
Day 10,0.005847918690582066,0.86
Day 11,0.00865312329382801,0.78
Day 12,0.009645463367578808,0.72
Day 13,0.005639597989605491,0.88
Day 14,0.010110175578979304,0.76
Day 15,0.008179889893047958,0.8
Day 16,0.008227724318017856,0.84
Day 17,0.005173867830374218,0.82
Day 18,0.0069203771361490505,0.72
Day 19,0.004693274173715521,0.88
