Day,MSE_mu,Accuracy
Day 0,0.022496047692618978,0.82
Day 1,0.01359554725871943,0.84
Day 2,0.017605785269905472,0.66
Day 3,0.01119556785823981,0.84
Day 4,0.009353066546785726,0.76
Day 5,0.009568381227487372,0.8
Day 6,0.007534467367761698,0.78
Day 7,0.008489977143952413,0.84
Day 8,0.00609209905529552,0.82
Day 9,0.0066422211472470455,0.82
Day 10,0.008323073078567153,0.76
Day 11,0.007780656839293475,0.72
Day 12,0.006969889718428192,0.64
Day 13,0.005352149290658539,0.86
Day 14,0.0036197939391795905,0.9
Day 15,0.0060887356539099935,0.84
Day 16,0.005500185961922728,0.8
Day 17,0.005505323444037169,0.76
Day 18,0.004990066525498727,0.76
Day 19,0.0060101118531063,0.74
