Day,MSE_mu,Accuracy
Day 0,0.021776941532233793,0.88
Day 1,0.011001093088788447,0.74
Day 2,0.015573367405489999,0.68
Day 3,0.017339261496631,0.72
Day 4,0.012520563713140179,0.86
Day 5,0.015190539985615207,0.74
Day 6,0.007589760391341289,0.84
Day 7,0.012372140984207695,0.76
Day 8,0.009235162244787631,0.78
Day 9,0.01022204434824808,0.86
Day 10,0.007549600111397464,0.8
Day 11,0.007507294966879897,0.76
Day 12,0.008202677874601117,0.8
Day 13,0.007722520151996167,0.82
Day 14,0.007400741113454723,0.66
Day 15,0.007289232705892846,0.82
Day 16,0.007033471654379117,0.84
Day 17,0.006780313958813926,0.86
Day 18,0.0065132172903720415,0.84
Day 19,0.006816083311030015,0.8
