Day,MSE_mu,Accuracy
Day 0,0.020553789997194132,0.86
Day 1,0.022624094375982028,0.56
Day 2,0.016998684689793868,0.7
Day 3,0.010440082365844998,0.76
Day 4,0.01695797053430938,0.76
Day 5,0.013070970042832407,0.76
Day 6,0.014095479996966932,0.82
Day 7,0.010040100134559011,0.88
Day 8,0.009313790784558663,0.88
Day 9,0.011049743633563716,0.86
Day 10,0.01298244328175235,0.78
Day 11,0.007551427428136037,0.9
Day 12,0.007839154331375203,0.84
Day 13,0.00497671219536056,0.78
Day 14,0.007029081524737375,0.78
Day 15,0.00446589560477067,0.9
Day 16,0.007677557518923962,0.72
Day 17,0.006657307821801304,0.88
Day 18,0.0066735796518723,0.8
Day 19,0.008063544839551713,0.76
