Day,MSE_mu,Accuracy
Day 0,0.021254416493749383,0.86
Day 1,0.014372788685858968,0.84
Day 2,0.010941365120164095,0.94
Day 3,0.014199312474431305,0.66
Day 4,0.009826423106779052,0.82
Day 5,0.009815754148979686,0.8
Day 6,0.011037142398465625,0.8
Day 7,0.007541924539688316,0.86
Day 8,0.007962944259181313,0.72
Day 9,0.011113450183775872,0.78
Day 10,0.008087116374606584,0.92
Day 11,0.006395793709493844,0.82
Day 12,0.006350572703595774,0.9
Day 13,0.007595554162103455,0.84
Day 14,0.005956824408420728,0.84
Day 15,0.004110680206817347,0.88
Day 16,0.0057676816467215905,0.86
Day 17,0.004949394619313312,0.86
Day 18,0.00427135434769474,0.9
Day 19,0.005024745899241268,0.78
