Day,MSE_mu,Accuracy
Day 0,0.017472416177391464,0.82
Day 1,0.010676816657808038,0.84
Day 2,0.00987487159957999,0.86
Day 3,0.009757185971818681,0.8
Day 4,0.012089726678672814,0.8
Day 5,0.008348101322939963,0.8
Day 6,0.0076598173838370595,0.84
Day 7,0.007863050226427418,0.82
Day 8,0.007664762430446704,0.84
Day 9,0.006597511634981508,0.8
Day 10,0.008466852780860545,0.84
Day 11,0.007521661313135045,0.92
Day 12,0.0044224014477751965,0.84
Day 13,0.006479852951358936,0.8
Day 14,0.008311353314791384,0.8
Day 15,0.004750363386801275,0.84
Day 16,0.003724125898232257,0.96
Day 17,0.005111627300314842,0.76
Day 18,0.004165236936992402,0.8
Day 19,0.005604212172724205,0.74
