Day,MSE_mu,Accuracy
Day 0,0.021901090613134416,0.72
Day 1,0.012915383538077325,0.86
Day 2,0.015055230001395407,0.8
Day 3,0.0077266875562137195,0.86
Day 4,0.004546828292752399,0.88
Day 5,0.011914727364857195,0.78
Day 6,0.009437586555754201,0.74
Day 7,0.006919200730993409,0.84
Day 8,0.010169572709794569,0.94
Day 9,0.006721545682133566,0.88
Day 10,0.006888289984098366,0.8
Day 11,0.005001408647421148,0.86
Day 12,0.006558603138850341,0.92
Day 13,0.007129497530307392,0.86
Day 14,0.004572735513381035,0.92
Day 15,0.003949226496068879,0.82
Day 16,0.004146217938719363,0.86
Day 17,0.004922951374737085,0.88
Day 18,0.004958403040134309,0.84
Day 19,0.004141006214320572,0.9
