Day,MSE_mu,Accuracy
Day 0,0.016843503495878827,0.9
Day 1,0.015473557613596273,0.7
Day 2,0.014344210381000897,0.82
Day 3,0.011147703196070466,0.7
Day 4,0.009817578248357,0.8
Day 5,0.011200248837448797,0.8
Day 6,0.0068883469423181055,0.8
Day 7,0.008524139232997394,0.68
Day 8,0.009523701632608909,0.8
Day 9,0.007926187878522832,0.88
Day 10,0.006851597058869539,0.84
Day 11,0.005378074221676143,0.88
Day 12,0.0069817877526613175,0.9
Day 13,0.007984569381141633,0.9
Day 14,0.0036513210828332918,0.92
Day 15,0.004759059622587747,0.84
Day 16,0.005531049251438125,0.86
Day 17,0.005782626954577875,0.88
Day 18,0.004808658576253457,0.9
Day 19,0.005651750997754761,0.88
