Day,MSE_mu,Accuracy
Day 0,0.015688855115634285,0.88
Day 1,0.01217648945301154,0.86
Day 2,0.016252229992801723,0.8
Day 3,0.011779017289701736,0.7
Day 4,0.009174923642939785,0.86
Day 5,0.007826210646454388,0.94
Day 6,0.0088826240591396,0.78
Day 7,0.007959306342893607,0.78
Day 8,0.00762031608137191,0.88
Day 9,0.005721612681912431,0.82
Day 10,0.007176192683520868,0.84
Day 11,0.007968915792606859,0.78
Day 12,0.006841473093274257,0.92
Day 13,0.00584033340445825,0.82
Day 14,0.006662552440435014,0.78
Day 15,0.005808557052573477,0.76
Day 16,0.0031872854072553377,0.82
Day 17,0.007547800094578051,0.84
Day 18,0.004240402604095124,0.82
Day 19,0.004253076435417973,0.84
