Day,MSE_mu,Accuracy
Day 0,0.02070140848323945,0.8
Day 1,0.012803557444621047,0.9
Day 2,0.0096598733865714,0.84
Day 3,0.009860323781661856,0.82
Day 4,0.008517550276437608,0.76
Day 5,0.011246933773254033,0.78
Day 6,0.00637458835674607,0.72
Day 7,0.006643360625981983,0.78
Day 8,0.0052122969894971075,0.86
Day 9,0.006635736665256862,0.7
Day 10,0.007911106654347988,0.86
Day 11,0.0068309668421214585,0.76
Day 12,0.006775137776553975,0.82
Day 13,0.006072926016992396,0.8
Day 14,0.008380424083378725,0.8
Day 15,0.006199286747856489,0.82
Day 16,0.0068538143286162425,0.86
Day 17,0.004316294664856565,0.8
Day 18,0.005442544131941478,0.8
Day 19,0.005809520410941016,0.8
