Day,MSE_mu,Accuracy
Day 0,0.013646945788696766,0.86
Day 1,0.008202547176439619,0.8
Day 2,0.012702286692045919,0.84
Day 3,0.012008533703225166,0.74
Day 4,0.011221908469763045,0.86
Day 5,0.007805021861516722,0.86
Day 6,0.007616384221279417,0.8
Day 7,0.008373213094009515,0.82
Day 8,0.007170949342275678,0.7
Day 9,0.005427621975727492,0.84
Day 10,0.006996140814746887,0.7
Day 11,0.007044204073119623,0.78
Day 12,0.007218651841398565,0.8
Day 13,0.0054681755185964605,0.82
Day 14,0.006093963601173862,0.7
Day 15,0.006386188794013294,0.86
Day 16,0.006257207318916031,0.78
Day 17,0.006503090338058785,0.78
Day 18,0.0060317960638654475,0.7
Day 19,0.006999506929633994,0.8
