Day,MSE_mu,Accuracy
Day 0,0.03068819345853636,0.66
Day 1,0.019076748604439257,0.74
Day 2,0.01480396149749022,0.82
Day 3,0.012088412929006634,0.82
Day 4,0.012788211769981782,0.8
Day 5,0.010154847839918404,0.8
Day 6,0.009515223928516494,0.8
Day 7,0.005871215966223451,0.88
Day 8,0.0076987706052125925,0.82
Day 9,0.006132723445617943,0.86
Day 10,0.006983378991191611,0.88
Day 11,0.009355230000712672,0.8
Day 12,0.007110395040706341,0.78
Day 13,0.005645104414005228,0.78
Day 14,0.00503450076574733,0.8
Day 15,0.00668644005380568,0.76
Day 16,0.005251408575375146,0.82
Day 17,0.004573626121374226,0.78
Day 18,0.00539520777762569,0.82
Day 19,0.003943720522063753,0.72
