Day,MSE_mu,Accuracy
Day 0,0.020162466632892517,0.76
Day 1,0.007008867285092517,0.84
Day 2,0.01068850030520097,0.8
Day 3,0.013125164574931703,0.64
Day 4,0.011880792744886768,0.82
Day 5,0.011666523602137,0.82
Day 6,0.00873872823838038,0.8
Day 7,0.01131735675975377,0.7
Day 8,0.007926084341830373,0.92
Day 9,0.007129540384008774,0.84
Day 10,0.006147354737025839,0.76
Day 11,0.007682053264075782,0.8
Day 12,0.007100922582277999,0.88
Day 13,0.00639966891026998,0.76
Day 14,0.005293228568384281,0.86
Day 15,0.00406258717844792,0.96
Day 16,0.005254947771574235,0.8
Day 17,0.0036341621741635224,0.76
Day 18,0.004717147145704265,0.9
Day 19,0.0062788854788619255,0.74
