Day,MSE_mu,Accuracy
Day 0,0.023476064178264956,0.72
Day 1,0.0245791022238564,0.68
Day 2,0.01228306003017135,0.78
Day 3,0.015407059121826334,0.68
Day 4,0.012281047075700073,0.82
Day 5,0.010516253538482255,0.84
Day 6,0.016206295050336657,0.72
Day 7,0.014323639362286405,0.82
Day 8,0.012988909409513742,0.86
Day 9,0.012069914620381183,0.78
Day 10,0.007715087087663769,0.9
Day 11,0.008782666546665832,0.78
Day 12,0.007912587165894644,0.78
Day 13,0.007075814369384145,0.78
Day 14,0.00962136637567367,0.78
Day 15,0.007862860109680748,0.84
Day 16,0.006935731112189235,0.92
Day 17,0.007295214254860977,0.9
Day 18,0.0049803466609830305,0.84
Day 19,0.0064644240075390335,0.74
