Day,MSE_mu,Accuracy
Day 0,0.024118175493725136,0.8
Day 1,0.01120083044656297,0.86
Day 2,0.011288052359728438,0.84
Day 3,0.013491370034384229,0.7
Day 4,0.006529744959079495,0.82
Day 5,0.007587544628403308,0.82
Day 6,0.007893784793468965,0.86
Day 7,0.006167243278712781,0.82
Day 8,0.008345140600875238,0.68
Day 9,0.005919263038741377,0.76
Day 10,0.006955555945594052,0.9
Day 11,0.006025915371803816,0.86
Day 12,0.005175751522884046,0.84
Day 13,0.00827057379955474,0.68
Day 14,0.006917862254675454,0.88
Day 15,0.007027236415260902,0.84
Day 16,0.007156953258094038,0.82
Day 17,0.005057155300766738,0.84
Day 18,0.0066219390436165525,0.82
Day 19,0.004173820931196949,0.8
