Day,MSE_mu,Accuracy
Day 0,0.01684802983382006,0.9
Day 1,0.014552721700865868,0.72
Day 2,0.015093248755783233,0.74
Day 3,0.010301584874565426,0.8
Day 4,0.009604181807357799,0.9
Day 5,0.011014988739285825,0.72
Day 6,0.011071478731425902,0.9
Day 7,0.009268615271579086,0.8
Day 8,0.008213665599554654,0.6
Day 9,0.007206723359579003,0.86
Day 10,0.009680812368961879,0.66
Day 11,0.007508000230085607,0.78
Day 12,0.0058672811209690545,0.84
Day 13,0.005819494496999819,0.82
Day 14,0.007926399700249347,0.74
Day 15,0.0056376099483504355,0.84
Day 16,0.006092164755166679,0.82
Day 17,0.0055300112408916595,0.78
Day 18,0.0049068603544616405,0.88
Day 19,0.008227146432891422,0.82
