Day,MSE_mu,Accuracy
Day 0,0.02489744030410372,0.8
Day 1,0.01878939339838704,0.76
Day 2,0.011766559818630734,0.74
Day 3,0.014118624008549211,0.72
Day 4,0.012959937915568936,0.86
Day 5,0.011039326707484901,0.72
Day 6,0.009263471890045352,0.8
Day 7,0.00671367920628985,0.82
Day 8,0.010079227943584743,0.86
Day 9,0.007533069905310198,0.86
Day 10,0.009733074237169553,0.82
Day 11,0.007521206032808601,0.82
Day 12,0.006898955693807298,0.86
Day 13,0.007950367175445689,0.86
Day 14,0.0073498231050312165,0.72
Day 15,0.0067414461653284045,0.82
Day 16,0.007070124847876384,0.86
Day 17,0.005569163113763744,0.9
Day 18,0.0036466179283578116,0.88
Day 19,0.0060396439419182985,0.78
