Day,MSE_mu,Accuracy
Day 0,0.028656625020794826,0.74
Day 1,0.024246790401686126,0.68
Day 2,0.01963675160279616,0.64
Day 3,0.01747254305015255,0.78
Day 4,0.016454995722940645,0.7
Day 5,0.01334843694078566,0.76
Day 6,0.013218190365827227,0.84
Day 7,0.00928807976897681,0.92
Day 8,0.013436519799192144,0.7
Day 9,0.011533378191226904,0.82
Day 10,0.011101493339449011,0.86
Day 11,0.010674255309547886,0.76
Day 12,0.008922238655854925,0.8
Day 13,0.01213905532824275,0.84
Day 14,0.010425434695227304,0.74
Day 15,0.00975085094225581,0.78
Day 16,0.011309958007429203,0.68
Day 17,0.0064450111444749455,0.82
Day 18,0.008299794004449464,0.72
Day 19,0.008467935282049487,0.76
