Day,MSE_mu,Accuracy
Day 0,0.02037897893740679,0.78
Day 1,0.014479405466739346,0.76
Day 2,0.00918221575252224,0.78
Day 3,0.007154944279525108,0.94
Day 4,0.013189631696056626,0.68
Day 5,0.01007315597047599,0.74
Day 6,0.008404714478127637,0.78
Day 7,0.008043241697620968,0.78
Day 8,0.005618965752051494,0.84
Day 9,0.006727129909285677,0.84
Day 10,0.009033102261899486,0.74
Day 11,0.007708729725486719,0.64
Day 12,0.007861849144550594,0.92
Day 13,0.006142297305904815,0.9
Day 14,0.007899468992005408,0.86
Day 15,0.007214163391056053,0.88
Day 16,0.006647330708736976,0.8
Day 17,0.00663807079591679,0.86
Day 18,0.0071538044415980755,0.86
Day 19,0.005732630630697728,0.8
