Day,MSE_mu,Accuracy
Day 0,0.01800938962601503,0.86
Day 1,0.010427267523455781,0.88
Day 2,0.01065838611584803,0.76
Day 3,0.01237949146839476,0.76
Day 4,0.008016312854765971,0.82
Day 5,0.010410773319404383,0.78
Day 6,0.005738718989058635,0.8
Day 7,0.006665427702721388,0.94
Day 8,0.007926255083019947,0.92
Day 9,0.006874047327748918,0.84
Day 10,0.008977751073167355,0.82
Day 11,0.0055685146629807294,0.76
Day 12,0.0066891028835417855,0.9
Day 13,0.004802815967173509,0.84
Day 14,0.00630659752970859,0.82
Day 15,0.006674642645969972,0.74
Day 16,0.005869324282448491,0.82
Day 17,0.005782905075879438,0.8
Day 18,0.00443326627187146,0.84
Day 19,0.004224501200330876,0.84
