Day,MSE_mu,Accuracy
Day 0,0.018438031034913687,0.86
Day 1,0.014634369925559283,0.68
Day 2,0.013310830337521352,0.72
Day 3,0.010383952647917909,0.86
Day 4,0.009377053911773198,0.88
Day 5,0.0095539871862839,0.78
Day 6,0.00951226915994795,0.8
Day 7,0.005705368040177761,0.76
Day 8,0.006150114101467788,0.88
Day 9,0.007013250722543391,0.76
Day 10,0.005536290624176348,0.96
Day 11,0.005145160720504655,0.7
Day 12,0.00622505788206178,0.88
Day 13,0.009016365414903261,0.82
Day 14,0.0077683875076547644,0.78
Day 15,0.005951448699667249,0.86
Day 16,0.005115601308597865,0.8
Day 17,0.003995968044684042,0.88
Day 18,0.005223494206217294,0.8
Day 19,0.004572256721347653,0.86
