Day,MSE_mu,Accuracy
Day 0,0.014718662341750562,0.82
Day 1,0.010936755404478783,0.88
Day 2,0.011878166094818732,0.7
Day 3,0.008372354986837327,0.82
Day 4,0.006143577875168404,0.9
Day 5,0.006941486674517266,0.88
Day 6,0.0056771307615480675,0.8
Day 7,0.0079257225172453,0.84
Day 8,0.007150060964188057,0.84
Day 9,0.004408740459708479,0.84
Day 10,0.007428553446318681,0.72
Day 11,0.0045717408106749876,0.88
Day 12,0.005313001060403733,0.86
Day 13,0.004009816671618605,0.92
Day 14,0.004330206181772127,0.88
Day 15,0.004394894451203908,0.76
Day 16,0.003906705441366865,0.82
Day 17,0.004447952941916419,0.8
Day 18,0.00511121913588856,0.86
Day 19,0.003467398618269314,0.78
