Day,MSE_mu,Accuracy
Day 0,0.02159489001744851,0.88
Day 1,0.013188974915983715,0.8
Day 2,0.009878595974308173,0.84
Day 3,0.011819174186640925,0.82
Day 4,0.007513107507952219,0.9
Day 5,0.005575148609724906,0.86
Day 6,0.007530525432638515,0.78
Day 7,0.009611644836201718,0.8
Day 8,0.006652353439988399,0.82
Day 9,0.005905653013100239,0.8
Day 10,0.007206722799551141,0.88
Day 11,0.004870417908722161,0.82
Day 12,0.007213781884455744,0.74
Day 13,0.0036067871443470154,0.74
Day 14,0.00462679727829335,0.84
Day 15,0.0052849090730275215,0.74
Day 16,0.0038968739480642377,0.9
Day 17,0.006337544850320097,0.72
Day 18,0.004759174703463519,0.84
Day 19,0.003741552409929482,0.84
