Day,MSE_mu,Accuracy
Day 0,0.03229053899667386,0.64
Day 1,0.013565887387277684,0.82
Day 2,0.01315672206088088,0.82
Day 3,0.009225355276360193,0.76
Day 4,0.009916629199189344,0.72
Day 5,0.010444659567178705,0.8
Day 6,0.01101414567776885,0.74
Day 7,0.010424119322745593,0.72
Day 8,0.012085359824557471,0.82
Day 9,0.012709024760106071,0.76
Day 10,0.010119692289092024,0.82
Day 11,0.008654330949674256,0.9
Day 12,0.009394301829562973,0.76
Day 13,0.008396882682963534,0.74
Day 14,0.00608552414663522,0.72
Day 15,0.007819364924994349,0.86
Day 16,0.007343073154519532,0.68
Day 17,0.005452978349784137,0.86
Day 18,0.007991955710713188,0.78
Day 19,0.006705378194612325,0.78
