Day,MSE_mu,Accuracy
Day 0,0.016501986001706326,0.88
Day 1,0.012369428338654875,0.8
Day 2,0.009709445536533287,0.68
Day 3,0.009614971453552421,0.76
Day 4,0.00888006532619321,0.88
Day 5,0.010209003363024978,0.84
Day 6,0.009709969950059329,0.88
Day 7,0.006873045861618616,0.78
Day 8,0.0061491334199427474,0.82
Day 9,0.0073442721353215445,0.88
Day 10,0.007075187515734148,0.9
Day 11,0.004500703228732901,0.88
Day 12,0.0049334314385469855,0.86
Day 13,0.0044286954120017,0.94
Day 14,0.005753226045025425,0.8
Day 15,0.005316966284100752,0.82
Day 16,0.0040980792378064864,0.86
Day 17,0.005454906830934918,0.76
Day 18,0.004213511418534651,0.76
Day 19,0.004483792807459497,0.88
