Day,MSE_mu,Accuracy
Day 0,0.011080729273623231,0.92
Day 1,0.011988917840088122,0.7
Day 2,0.00983602451802389,0.8
Day 3,0.010140143248253481,0.82
Day 4,0.00754181647181877,0.82
Day 5,0.007921818204888957,0.66
Day 6,0.0062756477980195294,0.88
Day 7,0.00850941072263561,0.88
Day 8,0.006118109628109202,0.88
Day 9,0.006097849950826555,0.82
Day 10,0.004363277370273068,0.9
Day 11,0.0037276747998520638,0.86
Day 12,0.00540747321107233,0.92
Day 13,0.004281361393399839,0.88
Day 14,0.004524889186773049,0.76
Day 15,0.004377156904876865,0.96
Day 16,0.003504780952578908,0.9
Day 17,0.003924802862505574,0.84
Day 18,0.0043356835802922334,0.8
Day 19,0.004700613381180692,0.9
