Day,MSE_mu,Accuracy
Day 0,0.026224601312599686,0.64
Day 1,0.011506623131119942,0.72
Day 2,0.015529342674007652,0.76
Day 3,0.012608991332928386,0.72
Day 4,0.014872972233714908,0.74
Day 5,0.011722949378309628,0.78
Day 6,0.008836694184382498,0.84
Day 7,0.008589963750958026,0.82
Day 8,0.011154408860088994,0.66
Day 9,0.010539315342482208,0.9
Day 10,0.009225874267954034,0.76
Day 11,0.0060456447488935715,0.92
Day 12,0.007806090951522418,0.82
Day 13,0.006527561916839452,0.7
Day 14,0.007517332342509157,0.76
Day 15,0.005865452864519485,0.74
Day 16,0.006692945538876127,0.82
Day 17,0.009541852482120574,0.74
Day 18,0.006869017022350979,0.8
Day 19,0.0042020005707486124,0.84
