Day,MSE_mu,Accuracy
Day 0,0.028048688274498298,0.78
Day 1,0.015267427943823117,0.72
Day 2,0.020119532677454068,0.66
Day 3,0.014884810562084778,0.86
Day 4,0.009751877291679277,0.88
Day 5,0.01195535389926848,0.68
Day 6,0.009832803100152087,0.74
Day 7,0.0076162446851739465,0.78
Day 8,0.008703986519622285,0.86
Day 9,0.009313539496196942,0.76
Day 10,0.005551596739791481,0.78
Day 11,0.008990289828557667,0.8
Day 12,0.008330464167607762,0.86
Day 13,0.0057257129750168285,0.8
Day 14,0.0061734424969774266,0.74
Day 15,0.007680911820803581,0.72
Day 16,0.007806123889069681,0.86
Day 17,0.005318942274550011,0.86
Day 18,0.005074623066014984,0.84
Day 19,0.0045989006820546146,0.9
