Day,MSE_mu,Accuracy
Day 0,0.01413703260719324,0.92
Day 1,0.012916063447873148,0.8
Day 2,0.005756403425840958,0.9
Day 3,0.007481247644407467,0.82
Day 4,0.006885992634511062,0.78
Day 5,0.006883467234901839,0.76
Day 6,0.006239244958527008,0.88
Day 7,0.0069860753510514505,0.74
Day 8,0.007310385331738735,0.78
Day 9,0.006345876259528925,0.78
Day 10,0.005373406240655452,0.76
Day 11,0.004951290520382776,0.88
Day 12,0.006039399342613261,0.82
Day 13,0.005888592529685525,0.9
Day 14,0.0059313193905970426,0.84
Day 15,0.004970174615704006,0.78
Day 16,0.0048740569521765545,0.76
Day 17,0.005327298549427069,0.88
Day 18,0.0039027987446880446,0.72
Day 19,0.00409800586792187,0.82
