Day,MSE_mu,Accuracy
Day 0,0.0427673585310693,0.58
Day 1,0.01779188706187296,0.84
Day 2,0.01178711930882792,0.88
Day 3,0.013275361659924946,0.74
Day 4,0.012074492722055725,0.76
Day 5,0.011242461877986765,0.86
Day 6,0.00950262030690415,0.76
Day 7,0.012239060301992974,0.82
Day 8,0.014309992036593538,0.82
Day 9,0.007763246718149109,0.82
Day 10,0.010725522508921285,0.78
Day 11,0.007276030914761576,0.9
Day 12,0.008143147268647982,0.68
Day 13,0.011395796590899843,0.7
Day 14,0.007915365656344226,0.7
Day 15,0.005746578170117362,0.92
Day 16,0.007164083507026834,0.92
Day 17,0.004145761504298149,0.86
Day 18,0.006302988519596996,0.82
Day 19,0.008686644484416379,0.84
