Day,MSE_mu,Accuracy
Day 0,0.03976100040558587,0.7
Day 1,0.024619821169138596,0.68
Day 2,0.019962467415126504,0.8
Day 3,0.014304667553114197,0.78
Day 4,0.012395536935521577,0.84
Day 5,0.011810748809298633,0.76
Day 6,0.01595417534593184,0.78
Day 7,0.012035447164348026,0.68
Day 8,0.012333952854673673,0.8
Day 9,0.011302114506836282,0.84
Day 10,0.013113396868532759,0.72
Day 11,0.006804600397307638,0.78
Day 12,0.007902461124632491,0.78
Day 13,0.011698423250125045,0.86
Day 14,0.011413084060700898,0.7
Day 15,0.009165941364962309,0.7
Day 16,0.007905877279067892,0.76
Day 17,0.009447602417285011,0.8
Day 18,0.007321007338666016,0.96
Day 19,0.006169268218728672,0.88
