Day,MSE_mu,Accuracy
Day 0,0.01904130405199765,0.76
Day 1,0.019588956147026226,0.76
Day 2,0.010836537680706521,0.82
Day 3,0.009119813619121042,0.82
Day 4,0.006944022692598724,0.9
Day 5,0.007938081626442984,0.82
Day 6,0.006616545320432458,0.86
Day 7,0.006063650228873039,0.74
Day 8,0.0065783948658236025,0.92
Day 9,0.004340096578907922,0.84
Day 10,0.006863500391635474,0.68
Day 11,0.00630958230480019,0.86
Day 12,0.0034737232249162833,0.82
Day 13,0.005764401199147941,0.92
Day 14,0.004322260461359332,0.86
Day 15,0.0036065021155353852,0.8
Day 16,0.003786860981776008,0.86
Day 17,0.004627028295989162,0.88
Day 18,0.0031409894437207414,0.86
Day 19,0.0038021716335626433,0.74
