Day,MSE_mu,Accuracy
Day 0,0.024328505638080596,0.8
Day 1,0.01355670297417449,0.76
Day 2,0.012718337266761595,0.78
Day 3,0.014030712284381276,0.66
Day 4,0.014471731522885872,0.76
Day 5,0.01094378127741677,0.74
Day 6,0.009236524784108482,0.8
Day 7,0.008308235101317172,0.88
Day 8,0.01081848690875546,0.62
Day 9,0.00905297306777733,0.78
Day 10,0.010692166582382012,0.78
Day 11,0.011093572569795887,0.78
Day 12,0.011190985238812295,0.78
Day 13,0.009910748827647723,0.82
Day 14,0.008468488392831295,0.74
Day 15,0.006733750708386295,0.86
Day 16,0.008221170233793557,0.74
Day 17,0.0067658763493423256,0.84
Day 18,0.007918694955609186,0.74
Day 19,0.005726088098901143,0.64
