Day,MSE_mu,Accuracy
Day 0,0.022316189175777826,0.86
Day 1,0.018910165890122697,0.72
Day 2,0.012172869353095883,0.82
Day 3,0.01212171178697557,0.74
Day 4,0.011379919359026911,0.66
Day 5,0.012730202204073617,0.84
Day 6,0.009121648953955315,0.78
Day 7,0.009791270420959198,0.82
Day 8,0.005354564039457902,0.84
Day 9,0.007911734302806128,0.86
Day 10,0.004584132811009161,0.82
Day 11,0.006212841784817534,0.78
Day 12,0.006836439238732855,0.74
Day 13,0.005883250539359189,0.8
Day 14,0.006742334865106329,0.74
Day 15,0.006209140797058828,0.74
Day 16,0.007780136109547923,0.82
Day 17,0.004286651929073125,0.76
Day 18,0.006482005482323439,0.82
Day 19,0.004884799266013045,0.88
