Day,MSE_mu,Accuracy
Day 0,0.031332592820421,0.78
Day 1,0.018747065224547173,0.76
Day 2,0.016762426646486927,0.62
Day 3,0.017252459514976604,0.7
Day 4,0.016638150970449888,0.82
Day 5,0.009171047064393475,0.7
Day 6,0.00962310453548042,0.78
Day 7,0.0105619492053885,0.72
Day 8,0.010897580534971914,0.78
Day 9,0.013480645898713398,0.7
Day 10,0.007312583842157494,0.92
Day 11,0.009678043453426792,0.84
Day 12,0.008106658939353214,0.86
Day 13,0.008628498431211037,0.76
Day 14,0.008935508652819474,0.82
Day 15,0.007360433010552614,0.72
Day 16,0.006855943878433913,0.76
Day 17,0.006074852650959355,0.86
Day 18,0.0052471667769028495,0.8
Day 19,0.006610541918613419,0.74
