Day,MSE_mu,Accuracy
Day 0,0.025613583700975214,0.8
Day 1,0.011938353206172468,0.9
Day 2,0.013968934397723494,0.82
Day 3,0.013387464281648108,0.7
Day 4,0.009866462527790125,0.78
Day 5,0.009348967512353442,0.7
Day 6,0.009841842545662978,0.82
Day 7,0.009750367419480137,0.7
Day 8,0.007109163835616341,0.86
Day 9,0.008840985510303047,0.78
Day 10,0.01080262701715222,0.76
Day 11,0.009148726556216822,0.78
Day 12,0.009809238732421633,0.74
Day 13,0.005523607689831734,0.92
Day 14,0.005585962585239154,0.82
Day 15,0.007505213698481424,0.62
Day 16,0.008690313957641763,0.82
Day 17,0.007686786477521314,0.62
Day 18,0.008781595231941773,0.78
Day 19,0.007784946196621876,0.8
