Day,MSE_mu,Accuracy
Day 0,0.027765853015082165,0.7
Day 1,0.016715980962427004,0.66
Day 2,0.014045711542739286,0.68
Day 3,0.012745873173460622,0.84
Day 4,0.010364734914804767,0.84
Day 5,0.011163901825825294,0.78
Day 6,0.0072348831520696365,0.88
Day 7,0.007409910786438886,0.8
Day 8,0.0071527439291366795,0.7
Day 9,0.007526514530871646,0.86
Day 10,0.007834041368238292,0.7
Day 11,0.0064095039362124595,0.88
Day 12,0.006592646578242543,0.78
Day 13,0.007526765335913037,0.84
Day 14,0.005914418287966754,0.84
Day 15,0.005679101627135145,0.88
Day 16,0.00439569059308826,0.86
Day 17,0.006138689553373933,0.8
Day 18,0.007916881648791469,0.74
Day 19,0.005111688477758912,0.8
