Day,MSE_mu,Accuracy
Day 0,0.03400497012817832,0.66
Day 1,0.026797506025486584,0.64
Day 2,0.015469773429009608,0.84
Day 3,0.014782224175974358,0.78
Day 4,0.012031572933332433,0.78
Day 5,0.013342514474938448,0.68
Day 6,0.014762709846945344,0.78
Day 7,0.015126714795731511,0.76
Day 8,0.011583568423826246,0.84
Day 9,0.012167815939187589,0.8
Day 10,0.009965783417816952,0.78
Day 11,0.010263242367520256,0.8
Day 12,0.00782937716585864,0.9
Day 13,0.0069954385424343115,0.88
Day 14,0.006491658094327067,0.82
Day 15,0.007520700324441477,0.86
Day 16,0.004579927189601875,0.7
Day 17,0.006099706301082102,0.76
Day 18,0.004718798616473008,0.8
Day 19,0.004806934175605742,0.92
