Day,MSE_mu,Accuracy
Day 0,0.027885666697907627,0.74
Day 1,0.014064266875185446,0.76
Day 2,0.011861896559823218,0.72
Day 3,0.010243849133557624,0.84
Day 4,0.01088009995229625,0.78
Day 5,0.008817320617823,0.82
Day 6,0.011117385247577362,0.86
Day 7,0.006680275041639505,0.86
Day 8,0.007493645681527022,0.78
Day 9,0.006597351011722312,0.84
Day 10,0.006738493893368411,0.82
Day 11,0.006084851774406052,0.78
Day 12,0.006314679738529195,0.9
Day 13,0.00494416313304349,0.88
Day 14,0.00460100372439931,0.9
Day 15,0.004660529924540298,0.84
Day 16,0.005452188960117765,0.8
Day 17,0.00399107441774215,0.94
Day 18,0.005219463854379144,0.78
Day 19,0.005982269960003567,0.84
