Day,MSE_mu,Accuracy
Day 0,0.028003509638852484,0.7
Day 1,0.018400199344371152,0.78
Day 2,0.012133539238471347,0.76
Day 3,0.00792198520151738,0.84
Day 4,0.011876166346938437,0.78
Day 5,0.009385663981017698,0.74
Day 6,0.009600170894101515,0.76
Day 7,0.006124027683363582,0.86
Day 8,0.01058582517002728,0.76
Day 9,0.007844950689148991,0.78
Day 10,0.00833769887193411,0.7
Day 11,0.009257322620042188,0.82
Day 12,0.008768820318195451,0.82
Day 13,0.00842373869750268,0.74
Day 14,0.007453190027928385,0.82
Day 15,0.005623331153427577,0.8
Day 16,0.005467643733939819,0.76
Day 17,0.004697321637775453,0.88
Day 18,0.004142931450323194,0.8
Day 19,0.0038515156935169065,0.96
