Day,MSE_mu,Accuracy
Day 0,0.051410587713855864,0.52
Day 1,0.017009698987566418,0.82
Day 2,0.015000584401278234,0.68
Day 3,0.012855882491687662,0.86
Day 4,0.014624831733097319,0.7
Day 5,0.011290753675844725,0.74
Day 6,0.012903385384247335,0.84
Day 7,0.009891540201298817,0.84
Day 8,0.009533738316018064,0.88
Day 9,0.008364385471260097,0.86
Day 10,0.008510062981592254,0.74
Day 11,0.006460256493520758,0.74
Day 12,0.007647771858946855,0.68
Day 13,0.008582613466940543,0.76
Day 14,0.007103030686298576,0.94
Day 15,0.004556615195566185,0.8
Day 16,0.006282660320401777,0.84
Day 17,0.0037633753269763503,0.9
Day 18,0.006427357104833462,0.84
Day 19,0.0048312636921697405,0.8
