Day,MSE_mu,Accuracy
Day 0,0.031036102416270472,0.74
Day 1,0.017031315383162444,0.84
Day 2,0.009987298571989921,0.82
Day 3,0.008991779095431463,0.9
Day 4,0.009735342089419136,0.8
Day 5,0.009370904917174454,0.84
Day 6,0.007330596563909912,0.76
Day 7,0.006614962551527253,0.92
Day 8,0.00563046977241632,0.8
Day 9,0.008144046059079769,0.86
Day 10,0.004332783838370486,0.86
Day 11,0.004563515355983249,0.9
Day 12,0.005351352492074295,0.8
Day 13,0.0043947540158566075,0.84
Day 14,0.006158570084141606,0.82
Day 15,0.004211303813655579,0.88
Day 16,0.004346142076956362,0.94
Day 17,0.003971743716556407,0.88
Day 18,0.0034851970499627806,0.8
Day 19,0.002603836217762056,0.84
